,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
18412,4/26/2020,Iceland,1792,10,1608,174,2,0,38
18413,4/26/2020,India,27890,881,6523,20486,1607,56,584
18414,4/26/2020,Indonesia,8882,743,1107,7032,275,23,65
18415,4/26/2020,Iran,90481,5710,69657,15114,1153,60,1464
18416,4/26/2020,Iraq,1820,87,1263,470,57,1,39
18417,4/26/2020,Ireland,19262,1087,9233,8942,701,24,0
18418,4/26/2020,Israel,15385,204,7087,8094,83,2,432
18419,4/26/2020,Italy,197675,26644,64928,106103,2324,260,1808
18420,4/26/2020,Jamaica,350,7,28,315,45,0,0
18421,4/26/2020,Japan,13405,395,1809,11201,219,16,153
18422,4/26/2020,Jordan,447,7,337,103,3,0,5
18423,4/26/2020,Kazakhstan,2717,25,682,2010,116,0,36
18424,4/26/2020,Kenya,355,14,106,235,12,0,8
18425,4/26/2020,Kiribati,0,0,0,0,0,0,0
18426,4/26/2020,"Korea, South",10738,243,8764,1731,10,1,47
18427,4/26/2020,Kosovo,731,20,165,546,28,1,3
18428,4/26/2020,Kuwait,3075,20,806,2249,183,1,150
18429,4/26/2020,Kyrgyzstan,682,8,370,304,17,0,25
18430,4/26/2020,Laos,19,0,7,12,0,0,0
18431,4/26/2020,Latvia,812,12,267,533,8,0,0
18432,4/26/2020,Lebanon,707,24,145,538,3,0,2
18433,4/26/2020,Lesotho,0,0,0,0,0,0,0
18434,4/26/2020,Liberia,124,12,25,87,4,1,0
18435,4/26/2020,Libya,61,2,18,41,0,0,0
18436,4/26/2020,Liechtenstein,82,1,79,2,1,0,0
18437,4/26/2020,Lithuania,1316,31,365,920,15,2,78
18438,4/26/2020,Luxembourg,3723,88,3104,531,12,3,16
18439,4/26/2020,Madagascar,124,0,71,53,1,0,9
18440,4/26/2020,Malawi,34,3,4,27,1,0,0
18441,4/26/2020,Malaysia,5780,98,3862,1820,38,0,100
18442,4/26/2020,Maldives,214,0,17,197,37,0,0
18443,4/26/2020,Mali,389,23,112,254,19,2,21
18444,4/26/2020,Malta,448,4,282,162,0,0,33
18445,4/26/2020,Marshall Islands,0,0,0,0,0,0,0
18446,4/26/2020,Mauritania,7,1,6,0,0,0,0
18447,4/26/2020,Mauritius,332,9,299,24,1,0,4
18448,4/26/2020,Mexico,14677,1351,8354,4972,835,46,1205
18449,4/26/2020,Micronesia,0,0,0,0,0,0,0
18450,4/26/2020,Moldova,3408,96,895,2417,104,2,70
18451,4/26/2020,Monaco,94,4,42,48,0,0,0
18452,4/26/2020,Mongolia,38,0,9,29,1,0,0
18453,4/26/2020,Montenegro,321,7,153,161,1,1,0
18454,4/26/2020,Morocco,4065,161,593,3311,168,2,56
18455,4/26/2020,Mozambique,76,0,0,76,6,0,0
18456,4/26/2020,Namibia,16,0,8,8,0,0,1
18457,4/26/2020,Nepal,52,0,16,36,3,0,4
18458,4/26/2020,Netherlands,38040,4491,117,33432,656,67,15
18459,4/26/2020,New Zealand,1469,19,1180,270,0,1,38
18460,4/26/2020,Nicaragua,13,3,7,3,1,0,0
18461,4/26/2020,Niger,696,29,350,317,12,2,25
18462,4/26/2020,Nigeria,1273,40,239,994,91,5,17
18463,4/26/2020,North Macedonia,1386,61,500,825,19,2,126
18464,4/26/2020,Norway,7527,201,32,7294,28,0,0
18465,4/26/2020,Oman,1998,10,333,1655,93,0,4
18466,4/26/2020,Pakistan,13915,292,3029,10594,587,11,93
18467,4/26/2020,Palau,0,0,0,0,0,0,0
18468,4/26/2020,Panama,5779,165,338,5276,241,6,0
18469,4/26/2020,Papua New Guinea,8,0,0,8,0,0,0
18470,4/26/2020,Paraguay,228,9,85,134,0,0,0
18471,4/26/2020,Peru,27517,3488,8088,15941,2186,290,291
18472,4/26/2020,Philippines,7579,501,862,6216,285,7,70
18473,4/26/2020,Poland,11617,535,2265,8817,344,11,139
18474,4/26/2020,Portugal,23864,903,1329,21632,472,23,52
18475,4/26/2020,Qatar,10287,10,1012,9265,929,0,83
18476,4/26/2020,Romania,11036,619,3054,7363,401,18,164
18477,4/26/2020,Russia,80949,747,6767,73435,6361,66,517
18478,4/26/2020,Rwanda,191,0,92,99,8,0,4
18479,4/26/2020,Saint Kitts and Nevis,15,0,2,13,0,0,0
18480,4/26/2020,Saint Lucia,15,0,15,0,0,0,0
18481,4/26/2020,Saint Vincent and the Grenadines,14,0,5,9,0,0,0
18482,4/26/2020,Samoa,0,0,0,0,0,0,0
18483,4/26/2020,San Marino,538,41,64,433,25,1,0
18484,4/26/2020,Sao Tome and Principe,4,0,0,4,0,0,0
18485,4/26/2020,Saudi Arabia,17522,139,2357,15026,1223,3,142
18486,4/26/2020,Senegal,671,9,283,379,57,2,7
18487,4/26/2020,Serbia,8042,156,1182,6704,263,5,30
18488,4/26/2020,Seychelles,11,0,6,5,0,0,0
18489,4/26/2020,Sierra Leone,93,4,10,79,11,2,0
18490,4/26/2020,Singapore,13624,12,1060,12552,931,0,58
18491,4/26/2020,Slovakia,1379,18,394,967,6,1,8
18492,4/26/2020,Slovenia,1396,82,221,1093,8,1,2
18493,4/26/2020,Solomon Islands,0,0,0,0,0,0,0
18494,4/26/2020,Somalia,436,23,10,403,46,5,2
18495,4/26/2020,South Africa,4546,87,1473,2986,185,1,0
18496,4/26/2020,South Sudan,6,0,0,6,1,0,0
18497,4/26/2020,Spain,207634,23190,98372,86072,1729,288,2664
18498,4/26/2020,Sri Lanka,523,7,120,396,63,0,2
18499,4/26/2020,Sudan,237,21,20,196,24,4,1
18500,4/26/2020,Summer Olympics 2020,0,0,0,0,0,0,0
18501,4/26/2020,Suriname,10,1,7,2,0,0,0
18502,4/26/2020,Sweden,18863,2194,0,16669,300,2,0
18503,4/26/2020,Switzerland,29061,1610,21800,5651,167,11,500
18504,4/26/2020,Syria,43,3,0,40,1,0,0
18505,4/26/2020,Taiwan*,429,6,281,142,0,0,6
18506,4/26/2020,Tajikistan,0,0,0,0,0,0,0
18507,4/26/2020,Tanzania,299,10,48,241,0,0,0
18508,4/26/2020,Thailand,2922,51,2594,277,15,0,47
18509,4/26/2020,Timor-Leste,24,0,0,24,0,0,0
18510,4/26/2020,Togo,98,6,62,30,2,0,0
18511,4/26/2020,Trinidad and Tobago,115,8,54,53,0,0,1
18512,4/26/2020,Tunisia,949,38,216,695,10,0,9
18513,4/26/2020,Turkey,110130,2805,29140,78185,2357,99,3558
18514,4/26/2020,US,977151,57882,106988,812281,26488,1413,6616
18515,4/26/2020,Uganda,79,0,46,33,4,0,0
18516,4/26/2020,Ukraine,8617,209,840,7568,492,8,58
18517,4/26/2020,United Arab Emirates,10349,76,1978,8295,536,5,91
18518,4/26/2020,United Kingdom,158926,24053,778,134095,3473,364,4
18519,4/26/2020,Uruguay,606,15,375,216,10,1,5
18520,4/26/2020,Uzbekistan,1869,8,789,1072,7,0,82
18521,4/26/2020,Vanuatu,0,0,0,0,0,0,0
18522,4/26/2020,Venezuela,325,10,137,178,2,0,5
18523,4/26/2020,Vietnam,270,0,225,45,0,0,0
18524,4/26/2020,West Bank and Gaza,342,2,83,257,0,0,0
18525,4/26/2020,Yemen,1,0,0,1,0,0,0
18526,4/26/2020,Zambia,88,3,42,43,4,0,5
18527,4/26/2020,Zimbabwe,31,4,2,25,0,0,0
18528,4/27/2020,Afghanistan,1704,58,220,1426,172,6,13
18529,4/27/2020,Albania,736,28,422,286,10,0,12
18530,4/27/2020,Algeria,3517,432,1558,1527,135,7,50
18531,4/27/2020,Andorra,743,40,385,318,5,0,41
18532,4/27/2020,Angola,27,2,6,19,1,0,0
18533,4/27/2020,Antigua and Barbuda,24,3,11,10,0,0,0
18534,4/27/2020,Argentina,4003,197,1140,2666,111,5,33
18535,4/27/2020,Armenia,1808,29,848,931,62,1,15
18536,4/27/2020,Australia,6721,83,5588,1050,7,0,47
18537,4/27/2020,Austria,15274,549,12362,2363,49,7,80
18538,4/27/2020,Azerbaijan,1678,22,1162,494,33,1,23
18539,4/27/2020,Bahamas,80,11,22,47,0,0,0
18540,4/27/2020,Bahrain,2723,8,1218,1497,76,0,29
18541,4/27/2020,Bangladesh,5913,152,131,5630,497,7,9
18542,4/27/2020,Barbados,80,6,39,35,1,0,0
18543,4/27/2020,Belarus,11289,75,1740,9474,826,3,45
18544,4/27/2020,Belgium,46687,7207,10878,28602,553,113,93
18545,4/27/2020,Belize,18,2,6,10,0,0,1
18546,4/27/2020,Benin,64,1,33,30,0,0,0
18547,4/27/2020,Bhutan,7,0,4,3,0,0,0
18548,4/27/2020,Bolivia,1014,53,98,863,64,3,18
18549,4/27/2020,Bosnia and Herzegovina,1565,60,659,846,49,1,35
18550,4/27/2020,Botswana,22,1,0,21,0,0,0
18551,4/27/2020,Brazil,67446,4603,31142,31701,4346,317,990
18552,4/27/2020,Brunei,138,1,124,13,0,0,1
18553,4/27/2020,Bulgaria,1363,58,206,1099,63,2,1
18554,4/27/2020,Burkina Faso,635,42,469,124,3,0,16
18555,4/27/2020,Burma,146,5,16,125,0,0,6
18556,4/27/2020,Burundi,11,1,4,6,0,0,0
18557,4/27/2020,Cabo Verde,109,1,1,107,3,0,0
18558,4/27/2020,Cambodia,122,0,119,3,0,0,2
18559,4/27/2020,Cameroon,1705,58,805,842,84,2,19
18560,4/27/2020,Canada,51608,3558,0,48050,1619,185,0
18561,4/27/2020,Central African Republic,19,0,10,9,0,0,0
18562,4/27/2020,Chad,46,0,15,31,0,0,0
18563,4/27/2020,Chile,15492,198,7327,7967,482,9,303
18564,4/27/2020,China,83918,4637,76802,2479,6,0,97
18565,4/27/2020,Colombia,5597,253,1210,4134,218,9,77
18566,4/27/2020,Comoros,0,0,0,0,0,0,0
18567,4/27/2020,Congo (Brazzaville),200,6,19,175,0,0,0
18568,4/27/2020,Congo (Kinshasa),459,28,50,381,17,0,0
18569,4/27/2020,Costa Rica,697,6,287,404,2,0,23
18570,4/27/2020,Cote d'Ivoire,1164,14,499,651,14,0,31
18571,4/27/2020,Croatia,2039,59,1166,814,9,4,63
18572,4/27/2020,Cuba,1389,56,525,808,20,2,24
18573,4/27/2020,Cyprus,822,15,148,659,5,1,0
18574,4/27/2020,Czechia,7445,223,2826,4396,41,3,281
18575,4/27/2020,Denmark,8896,427,6148,2321,123,5,154
18576,4/27/2020,Djibouti,1035,2,477,556,12,0,66
18577,4/27/2020,Dominica,16,0,13,3,0,0,0
18578,4/27/2020,Dominican Republic,6293,282,993,5018,158,4,83
18579,4/27/2020,Ecuador,23240,663,1557,21020,521,87,191
18580,4/27/2020,Egypt,4782,337,1236,3209,248,20,60
18581,4/27/2020,El Salvador,323,8,89,226,25,0,6
18582,4/27/2020,Equatorial Guinea,258,1,9,248,0,0,1
18583,4/27/2020,Eritrea,39,0,13,26,0,0,0
18584,4/27/2020,Estonia,1647,50,233,1364,4,1,0
18585,4/27/2020,Eswatini,65,1,10,54,6,0,0
18586,4/27/2020,Ethiopia,124,3,50,71,1,0,9
18587,4/27/2020,Fiji,18,0,12,6,0,0,0
18588,4/27/2020,Finland,4695,193,2500,2002,119,3,0
18589,4/27/2020,France,165966,23267,45513,97186,3686,437,610
18590,4/27/2020,Gabon,211,3,43,165,35,0,13
18591,4/27/2020,Gambia,10,1,8,1,0,0,0
18592,4/27/2020,Georgia,497,6,156,335,11,0,7
18593,4/27/2020,Germany,158758,6126,114500,38132,988,150,2500
18594,4/27/2020,Ghana,1550,11,155,1384,0,0,0
18595,4/27/2020,Greece,2534,136,577,1821,17,2,0
18596,4/27/2020,Grenada,18,0,7,11,0,0,0
18597,4/27/2020,Guatemala,530,15,49,466,30,0,0
18598,4/27/2020,Guinea,1163,7,246,910,167,0,38
18599,4/27/2020,Guinea-Bissau,73,1,18,54,20,0,15
18600,4/27/2020,Guyana,74,8,15,51,0,0,3
18601,4/27/2020,Haiti,72,6,8,58,0,0,1
18602,4/27/2020,Holy See,9,0,2,7,0,0,0
18603,4/27/2020,Honduras,661,61,79,521,34,2,14
18604,4/27/2020,Hungary,2583,280,498,1805,83,8,13
18605,4/27/2020,Iceland,1792,10,1624,158,0,0,16
18606,4/27/2020,India,29451,939,7137,21375,1561,58,614
18607,4/27/2020,Indonesia,9096,765,1151,7180,214,22,44
18608,4/27/2020,Iran,91472,5806,70933,14733,991,96,1276
18609,4/27/2020,Iraq,1847,88,1286,473,27,1,23
18610,4/27/2020,Ireland,19648,1102,9233,9313,386,15,0
18611,4/27/2020,Israel,15513,208,7635,7670,128,4,548
18612,4/27/2020,Italy,199414,26977,66624,105813,1739,333,1696
18613,4/27/2020,Jamaica,364,7,29,328,14,0,1
18614,4/27/2020,Japan,13576,417,1899,11260,171,22,90
18615,4/27/2020,Jordan,449,7,342,100,2,0,5
18616,4/27/2020,Kazakhstan,2835,25,720,2090,118,0,38
18617,4/27/2020,Kenya,363,14,114,235,8,0,8
18618,4/27/2020,Kiribati,0,0,0,0,0,0,0
18619,4/27/2020,"Korea, South",10752,244,8854,1654,14,1,90
18620,4/27/2020,Kosovo,763,21,166,576,32,1,1
18621,4/27/2020,Kuwait,3288,22,1012,2254,213,2,206
18622,4/27/2020,Kyrgyzstan,695,8,395,292,13,0,25
18623,4/27/2020,Laos,19,0,7,12,0,0,0
18624,4/27/2020,Latvia,818,13,267,538,6,1,0
18625,4/27/2020,Lebanon,710,24,145,541,3,0,0
18626,4/27/2020,Lesotho,0,0,0,0,0,0,0
18627,4/27/2020,Liberia,124,12,25,87,0,0,0
18628,4/27/2020,Libya,61,2,18,41,0,0,0
18629,4/27/2020,Liechtenstein,82,1,79,2,0,0,0
18630,4/27/2020,Lithuania,1328,32,408,888,12,1,43
18631,4/27/2020,Luxembourg,3729,88,3123,518,6,0,19
18632,4/27/2020,Madagascar,128,0,75,53,4,0,4
18633,4/27/2020,Malawi,36,3,4,29,2,0,0
18634,4/27/2020,Malaysia,5820,99,3957,1764,40,1,95
18635,4/27/2020,Maldives,226,0,17,209,12,0,0
18636,4/27/2020,Mali,408,23,113,272,19,0,1
18637,4/27/2020,Malta,450,4,286,160,2,0,4
18638,4/27/2020,Marshall Islands,0,0,0,0,0,0,0
18639,4/27/2020,Mauritania,7,1,6,0,0,0,0
18640,4/27/2020,Mauritius,334,10,302,22,2,1,3
18641,4/27/2020,Mexico,15529,1434,9086,5009,852,83,732
18642,4/27/2020,Micronesia,0,0,0,0,0,0,0
18643,4/27/2020,Moldova,3481,102,925,2454,73,6,30
18644,4/27/2020,Monaco,95,4,42,49,1,0,0
18645,4/27/2020,Mongolia,38,0,10,28,0,0,1
18646,4/27/2020,Montenegro,321,7,189,125,0,0,36
18647,4/27/2020,Morocco,4120,162,695,3263,55,1,102
18648,4/27/2020,Mozambique,76,0,0,76,0,0,0
18649,4/27/2020,Namibia,16,0,8,8,0,0,0
18650,4/27/2020,Nepal,52,0,16,36,0,0,0
18651,4/27/2020,Netherlands,38440,4534,117,33789,400,43,0
18652,4/27/2020,New Zealand,1472,19,1214,239,3,0,34
18653,4/27/2020,Nicaragua,13,3,7,3,0,0,0
18654,4/27/2020,Niger,701,29,385,287,5,0,35
18655,4/27/2020,Nigeria,1337,40,255,1042,64,0,16
18656,4/27/2020,North Macedonia,1399,65,553,781,13,4,53
18657,4/27/2020,Norway,7599,205,32,7362,72,4,0
18658,4/27/2020,Oman,2049,10,364,1675,51,0,31
18659,4/27/2020,Pakistan,14612,312,3233,11067,697,20,204
18660,4/27/2020,Palau,0,0,0,0,0,0,0
18661,4/27/2020,Panama,6021,167,455,5399,242,2,117
18662,4/27/2020,Papua New Guinea,8,0,0,8,0,0,0
18663,4/27/2020,Paraguay,228,9,93,126,0,0,8
18664,4/27/2020,Peru,28699,3793,8425,16481,1182,305,337
18665,4/27/2020,Philippines,7777,511,932,6334,198,10,70
18666,4/27/2020,Poland,11902,562,2466,8874,285,27,201
18667,4/27/2020,Portugal,24027,928,1357,21742,163,25,28
18668,4/27/2020,Qatar,11244,10,1066,10168,957,0,54
18669,4/27/2020,Romania,11339,641,3141,7557,303,22,87
18670,4/27/2020,Russia,87147,794,7346,79007,6198,47,579
18671,4/27/2020,Rwanda,207,0,93,114,16,0,1
18672,4/27/2020,Saint Kitts and Nevis,15,0,2,13,0,0,0
18673,4/27/2020,Saint Lucia,15,0,15,0,0,0,0
18674,4/27/2020,Saint Vincent and the Grenadines,15,0,8,7,1,0,3
18675,4/27/2020,Samoa,0,0,0,0,0,0,0
18676,4/27/2020,San Marino,538,41,64,433,0,0,0
18677,4/27/2020,Sao Tome and Principe,4,0,0,4,0,0,0
18678,4/27/2020,Saudi Arabia,18811,144,2531,16136,1289,5,174
18679,4/27/2020,Senegal,736,9,284,443,65,0,1
18680,4/27/2020,Serbia,8275,162,1209,6904,233,6,27
18681,4/27/2020,Seychelles,11,0,6,5,0,0,0
18682,4/27/2020,Sierra Leone,93,4,10,79,0,0,0
18683,4/27/2020,Singapore,14423,14,1095,13314,799,2,35
18684,4/27/2020,Slovakia,1381,18,403,960,2,0,9
18685,4/27/2020,Slovenia,1402,83,221,1098,6,1,0
18686,4/27/2020,Solomon Islands,0,0,0,0,0,0,0
18687,4/27/2020,Somalia,480,26,10,444,44,3,0
18688,4/27/2020,South Africa,4793,90,1473,3230,247,3,0
18689,4/27/2020,South Sudan,6,0,0,6,0,0,0
18690,4/27/2020,Spain,209465,23521,100875,85069,1831,331,2503
18691,4/27/2020,Sri Lanka,588,7,126,455,65,0,6
18692,4/27/2020,Sudan,275,22,21,232,38,1,1
18693,4/27/2020,Summer Olympics 2020,0,0,0,0,0,0,0
18694,4/27/2020,Suriname,10,1,7,2,0,0,0
18695,4/27/2020,Sweden,19426,2274,0,17152,563,80,0
18696,4/27/2020,Switzerland,29164,1665,22200,5299,103,55,400
18697,4/27/2020,Syria,43,3,0,40,0,0,0
18698,4/27/2020,Taiwan*,429,6,290,133,0,0,9
18699,4/27/2020,Tajikistan,0,0,0,0,0,0,0
18700,4/27/2020,Tanzania,299,10,48,241,0,0,0
18701,4/27/2020,Thailand,2931,52,2609,270,9,1,15
18702,4/27/2020,Timor-Leste,24,0,0,24,0,0,0
18703,4/27/2020,Togo,98,6,62,30,0,0,0
18704,4/27/2020,Trinidad and Tobago,116,8,59,49,1,0,5
18705,4/27/2020,Tunisia,967,39,279,649,18,1,63
18706,4/27/2020,Turkey,112261,2900,33791,75570,2131,95,4651
18707,4/27/2020,US,1000866,59377,111424,830065,23715,1495,4436
18708,4/27/2020,Uganda,79,0,47,32,0,0,1
18709,4/27/2020,Ukraine,9009,220,864,7925,392,11,24
18710,4/27/2020,United Arab Emirates,10839,82,2090,8667,490,6,112
18711,4/27/2020,United Kingdom,163630,24376,807,138447,4704,323,29
18712,4/27/2020,Uruguay,620,15,386,219,14,0,11
18713,4/27/2020,Uzbekistan,1904,8,892,1004,35,0,103
18714,4/27/2020,Vanuatu,0,0,0,0,0,0,0
18715,4/27/2020,Venezuela,329,10,142,177,4,0,5
18716,4/27/2020,Vietnam,270,0,225,45,0,0,0
18717,4/27/2020,West Bank and Gaza,342,2,83,257,0,0,0
18718,4/27/2020,Yemen,1,0,0,1,0,0,0
18719,4/27/2020,Zambia,88,3,42,43,0,0,0
18720,4/27/2020,Zimbabwe,32,4,5,23,1,0,3
18721,4/28/2020,Afghanistan,1830,59,228,1543,126,1,8
18722,4/28/2020,Albania,750,30,431,289,14,2,9
18723,4/28/2020,Algeria,3649,437,1651,1561,132,5,93
18724,4/28/2020,Andorra,743,41,398,304,0,1,13
18725,4/28/2020,Angola,27,2,6,19,0,0,0
18726,4/28/2020,Antigua and Barbuda,24,3,11,10,0,0,0
18727,4/28/2020,Argentina,4127,207,1162,2758,124,10,22
18728,4/28/2020,Armenia,1867,30,866,971,59,1,18
18729,4/28/2020,Australia,6744,89,5665,990,23,6,77
18730,4/28/2020,Austria,15357,569,12580,2208,83,20,218
18731,4/28/2020,Azerbaijan,1717,22,1221,474,39,0,59
18732,4/28/2020,Bahamas,80,11,23,46,0,0,1
18733,4/28/2020,Bahrain,2811,8,1310,1493,88,0,92
18734,4/28/2020,Bangladesh,6462,155,139,6168,549,3,8
18735,4/28/2020,Barbados,80,6,39,35,0,0,0
18736,4/28/2020,Belarus,12208,79,1993,10136,919,4,253
18737,4/28/2020,Belgium,47334,7331,10943,29060,647,124,65
18738,4/28/2020,Belize,18,2,9,7,0,0,3
18739,4/28/2020,Benin,64,1,33,30,0,0,0
18740,4/28/2020,Bhutan,7,0,5,2,0,0,1
18741,4/28/2020,Bolivia,1053,55,110,888,39,2,12
18742,4/28/2020,Bosnia and Herzegovina,1585,63,682,840,20,3,23
18743,4/28/2020,Botswana,23,1,0,22,1,0,0
18744,4/28/2020,Brazil,73235,5083,32544,35608,5789,480,1402
18745,4/28/2020,Brunei,138,1,124,13,0,0,0
18746,4/28/2020,Bulgaria,1399,58,222,1119,36,0,16
18747,4/28/2020,Burkina Faso,638,42,476,120,3,0,7
18748,4/28/2020,Burma,150,5,16,129,4,0,0
18749,4/28/2020,Burundi,11,1,4,6,0,0,0
18750,4/28/2020,Cabo Verde,114,1,2,111,5,0,1
18751,4/28/2020,Cambodia,122,0,119,3,0,0,0
18752,4/28/2020,Cameroon,1705,58,915,732,0,0,110
18753,4/28/2020,Canada,53284,3755,0,49529,1676,197,0
18754,4/28/2020,Central African Republic,50,0,10,40,31,0,0
18755,4/28/2020,Chad,52,2,19,31,6,2,4
18756,4/28/2020,Chile,16044,207,7710,8127,552,9,383
18757,4/28/2020,China,83940,4637,76850,2453,22,0,48
18758,4/28/2020,Colombia,5949,269,1268,4412,352,16,58
18759,4/28/2020,Comoros,0,0,0,0,0,0,0
18760,4/28/2020,Congo (Brazzaville),207,8,19,180,7,2,0
18761,4/28/2020,Congo (Kinshasa),471,30,56,385,12,2,6
18762,4/28/2020,Costa Rica,705,6,306,393,8,0,19
18763,4/28/2020,Cote d'Ivoire,1183,14,525,644,19,0,26
18764,4/28/2020,Croatia,2047,63,1232,752,8,4,66
18765,4/28/2020,Cuba,1437,58,575,804,48,2,50
18766,4/28/2020,Cyprus,837,15,148,674,15,0,0
18767,4/28/2020,Czechia,7504,227,2948,4329,59,4,122
18768,4/28/2020,Denmark,9049,434,6313,2302,153,7,165
18769,4/28/2020,Djibouti,1072,2,498,572,37,0,21
18770,4/28/2020,Dominica,16,0,13,3,0,0,0
18771,4/28/2020,Dominican Republic,6416,286,1165,4965,123,4,172
18772,4/28/2020,Ecuador,24258,871,1557,21830,1018,208,0
18773,4/28/2020,Egypt,5042,359,1304,3379,260,22,68
18774,4/28/2020,El Salvador,345,8,97,240,22,0,8
18775,4/28/2020,Equatorial Guinea,315,1,9,305,57,0,0
18776,4/28/2020,Eritrea,39,0,19,20,0,0,6
18777,4/28/2020,Estonia,1660,50,240,1370,13,0,7
18778,4/28/2020,Eswatini,71,1,10,60,6,0,0
18779,4/28/2020,Ethiopia,126,3,50,73,2,0,0
18780,4/28/2020,Fiji,18,0,12,6,0,0,0
18781,4/28/2020,Finland,4740,199,2800,1741,45,6,300
18782,4/28/2020,France,169098,23634,46886,98578,3132,367,1373
18783,4/28/2020,Gabon,238,3,53,182,27,0,10
18784,4/28/2020,Gambia,10,1,8,1,0,0,0
18785,4/28/2020,Georgia,511,6,168,337,14,0,12
18786,4/28/2020,Germany,159912,6314,117400,36198,1154,188,2900
18787,4/28/2020,Ghana,1671,16,188,1467,121,5,33
18788,4/28/2020,Greece,2566,138,577,1851,32,2,0
18789,4/28/2020,Grenada,19,0,10,9,1,0,3
18790,4/28/2020,Guatemala,530,15,49,466,0,0,0
18791,4/28/2020,Guinea,1240,7,269,964,77,0,23
18792,4/28/2020,Guinea-Bissau,73,1,18,54,0,0,0
18793,4/28/2020,Guyana,74,8,15,51,0,0,0
18794,4/28/2020,Haiti,74,6,8,60,2,0,0
18795,4/28/2020,Holy See,10,0,2,8,1,0,0
18796,4/28/2020,Honduras,702,64,79,559,41,3,0
18797,4/28/2020,Hungary,2649,291,516,1842,66,11,18
18798,4/28/2020,Iceland,1795,10,1636,149,3,0,12
18799,4/28/2020,India,31324,1008,7747,22569,1873,69,610
18800,4/28/2020,Indonesia,9511,773,1254,7484,415,8,103
18801,4/28/2020,Iran,92584,5877,72439,14268,1112,71,1506
18802,4/28/2020,Iraq,1928,90,1319,519,81,2,33
18803,4/28/2020,Ireland,19877,1159,9233,9485,229,57,0
18804,4/28/2020,Israel,15672,213,8118,7341,159,5,483
18805,4/28/2020,Italy,201505,27359,68941,105205,2091,382,2317
18806,4/28/2020,Jamaica,364,7,29,328,0,0,0
18807,4/28/2020,Japan,13860,436,1899,11525,284,19,0
18808,4/28/2020,Jordan,449,8,348,93,0,1,6
18809,4/28/2020,Kazakhstan,3027,25,774,2228,192,0,54
18810,4/28/2020,Kenya,374,14,124,236,11,0,10
18811,4/28/2020,Kiribati,0,0,0,0,0,0,0
18812,4/28/2020,"Korea, South",10761,246,8922,1593,9,2,68
18813,4/28/2020,Kosovo,780,22,201,557,17,1,35
18814,4/28/2020,Kuwait,3440,23,1176,2241,152,1,164
18815,4/28/2020,Kyrgyzstan,708,8,416,284,13,0,21
18816,4/28/2020,Laos,19,0,7,12,0,0,0
18817,4/28/2020,Latvia,836,13,267,556,18,0,0
18818,4/28/2020,Lebanon,717,24,145,548,7,0,0
18819,4/28/2020,Lesotho,0,0,0,0,0,0,0
18820,4/28/2020,Liberia,141,16,45,80,17,4,20
18821,4/28/2020,Libya,61,2,18,41,0,0,0
18822,4/28/2020,Liechtenstein,82,1,80,1,0,0,1
18823,4/28/2020,Lithuania,1337,32,474,831,9,0,66
18824,4/28/2020,Luxembourg,3741,89,3123,529,12,1,0
18825,4/28/2020,Madagascar,128,0,82,46,0,0,7
18826,4/28/2020,Malawi,36,3,5,28,0,0,1
18827,4/28/2020,Malaysia,5851,100,4032,1719,31,1,75
18828,4/28/2020,Maldives,250,0,17,233,24,0,0
18829,4/28/2020,Mali,424,24,122,278,16,1,9
18830,4/28/2020,Malta,458,4,303,151,8,0,17
18831,4/28/2020,Marshall Islands,0,0,0,0,0,0,0
18832,4/28/2020,Mauritania,7,1,6,0,0,0,0
18833,4/28/2020,Mauritius,334,10,303,21,0,0,1
18834,4/28/2020,Mexico,16752,1569,11423,3760,1223,135,2337
18835,4/28/2020,Micronesia,0,0,0,0,0,0,0
18836,4/28/2020,Moldova,3638,103,975,2560,157,1,50
18837,4/28/2020,Monaco,95,4,50,41,0,0,8
18838,4/28/2020,Mongolia,38,0,10,28,0,0,0
18839,4/28/2020,Montenegro,321,7,199,115,0,0,10
18840,4/28/2020,Morocco,4252,165,778,3309,132,3,83
18841,4/28/2020,Mozambique,76,0,0,76,0,0,0
18842,4/28/2020,Namibia,16,0,8,8,0,0,0
18843,4/28/2020,Nepal,54,0,16,38,2,0,0
18844,4/28/2020,Netherlands,38612,4582,117,33913,172,48,0
18845,4/28/2020,New Zealand,1474,19,1229,226,2,0,15
18846,4/28/2020,Nicaragua,13,3,7,3,0,0,0
18847,4/28/2020,Niger,709,31,403,275,8,2,18
18848,4/28/2020,Nigeria,1532,44,255,1233,195,4,0
18849,4/28/2020,North Macedonia,1421,71,589,761,22,6,36
18850,4/28/2020,Norway,7660,206,32,7422,61,1,0
18851,4/28/2020,Oman,2131,10,364,1757,82,0,0
18852,4/28/2020,Pakistan,15525,343,3425,11757,913,31,192
18853,4/28/2020,Palau,0,0,0,0,0,0,0
18854,4/28/2020,Panama,6021,167,455,5399,0,0,0
18855,4/28/2020,Papua New Guinea,8,0,0,8,0,0,0
18856,4/28/2020,Paraguay,239,9,102,128,11,0,9
18857,4/28/2020,Peru,31190,4106,9179,17905,2491,313,754
18858,4/28/2020,Philippines,7958,530,975,6453,181,19,43
18859,4/28/2020,Poland,12218,596,2655,8967,316,34,189
